ID,Tweet_ID,Isi_Tweet,Tanggal_Tweet,Kandidat,Aplikasi,Lokasi User,Sentimen,,,,
1475057833,YanuarWiratmaja,"""@fadjroeL: Bungkus ""@Nurcholis10: Capres @jokowi_do2. &amp; Cawapres @mohmahfudmd. Gimana bung @fadjroeL."" : Simpan di angan angan",9/9/2013 3:09,Jokowi,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",,1,,,,
1486494401,IsranNoorid,"RT @Elinlinlon: nonton kompas tv, survei ttg partai dan calon capres ! Tokoh yang tidak diinginkan jd presiden >>> Megawati #setujuuuuuu",8/26/2013 22:56,Megawati,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Indonesia,-1,,,,
1489072046,iniaceh7,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres...",9/14/2013 11:50,Hatta,,,-1,,,,
1491274112,lalu_saeful,@TrioMacan2000 nanti konvoi pendukung capres jokowi pada pilpres nanti dilarang ga ya?,8/7/2013 15:47,Jokowi,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Bogor Jawa Barat,1,,,,
1495329681,despar54,Forum Vihara &Petani Wonogiri dukung Capres Jokowi @tannusantara @indrajja_llah @BobbyEndhut @teh_tariq,9/15/2013 5:58,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Jakarta,1,,,,
1497803755,meliussaba,"@yunartowijaya mungkin setelah jabatan presiden jokowi selesai,Indonesia tidak pny apa2 dan rakyat hny jd babu atau budak asing",2/16/2014 4:08,None,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>",,1,,,,
1500988209,KujangSangata,RT @megaretya: slh 1 capres ARB kn mertua-ku hahakakbs diatur @farinahasyim @fameiyoga @haddasahajeng @megayamega,8/19/2013 1:47,Aburizal,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1,,,,
1502873293,KujangSangata,"RT @kirana_nidianti: iya aku lagi mempromosiakan wkk ""@indracula__: Apa nih kisahnya promosi capres ARB kh haha ""@kirana_nidianti: berani b...",9/17/2013 13:52,Aburizal,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1,,,,
1505440789,amanatgesang,"Tak ada yg tak mungkin: Suatu saat Ahok Presiden, Jokowi Wakil Presiden.",11/16/2013 12:05,Jokowi,web,Indonesia,1,,,,
1505668531,JokowiRI_,RT @WimpyTwitty: @Gerindra Bp. Capres Prabowo akan memiliki sbuah ENERGI jika dimungkinkan berpasangan dngan Bp. Jokowi d Pilpres 2014. Say...,9/27/2013 16:16,Prabowo,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1,,,,
1506474632,PorBer1,"Putus Asa pada Janji Dahlan Hapus Outsourcing, DPR Panggil Presiden: ""Dahlan Iskan sudah tidak bisa dipegang ucapannya,"" kata Komisi IX DPR",2/25/2014 1:14,None,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,-1,,,,
1508379348,BrainPolitik,RT @sarahafrida: Sebel liat Capres Aburizal Bakrie gtau knapa. Dia ya nyalon atas dsar apa jg g ngrti. Mau ngurusin Indonesia? Ngurusin lap ,8/8/2013 15:19,Aburizal,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>","World  of Peace, NY",-1,,,,
1508738953,EmikoLewczyk,RT @warungsego: Jd kmaren fpi demo ke mnc buat nolak capres wiranto-Hary tanoe. tp itu pasti dg maksud menciptakan simpati org thdp psgn tsb,9/6/2013 15:48,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",jakarta,-1,,,,
1515177008,despar54,"Parpol2 kompak Jegal Capres Jokowi RT @satriopanilih: Ini Kelompok parpol APA? munafiknya, knp kebakaran jengot @Sunarwidjaja @erlangga_id",8/28/2013 18:30,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,-1,,,,
1520908400,n_zulfahmi,"@ridlwandjogja bagusnya mereka bersatu. Aher capres, jokowi cawapres. Pasti keren, akh.",2/2/2014 0:23,None,"<a href=""http://www.myplume.com/"" rel=""nofollow"">PlumeforAndroid</a>",,1,,,,
1521432885,Dwikylesmana,Lah capres Wiranto menyamar jadi tukang becak di solo dan endingnya becaknya di kasih ke tukang becak. Epic!,2/7/2014 9:11,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>","-6.21950319, 107.02647149",-1,,,,
1522308369,Siivivianchloe2,"RT @Budhiusmp: Sedangkan pemain lama u soal Capres, JK dan Wiranto, lbh spt sdg menikmati wisata politik yg mengasyikkan semata, post power...",9/15/2013 23:48,JK,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Yume Sekai,-1,,,,
1523745555,YasPyu,"Beuu KO ""@despar54: Ramadan Pohan: Capres PD Anis Baswdn akan bikin KO Capres Jokowi @herilatief  @doodi_frens @r3tmono @Him_NK @PROREPUBLIK",8/30/2013 13:50,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta-Indonesia,-1,,,,
1524739068,ivan_cof,"mantapji RT @agakarebaa: calon presiden, Aburizal Bakri, kasi laptop enam siswa di bulukumba",9/30/2013 13:00,Aburizal,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",,1,,,,
1527052738,JokowiFansClub,"@mach_idin @SBYudhoyono persamaannya beliau berdua ditakdirkan menjadi org besar di republik ini, Bedanya SBY presiden jokowi Gubernur :)",2/27/2014 14:58,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1,,,,
1528934660,HalibBalikinz,"@sarahbahrii @pkspiyungan @tribunnews : modal jual tampang 'sosial' doang utk jadi capres, Jokowi perlu blajar dari pngalaman GusDur,.",9/12/2013 4:38,Jokowi,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Indonesia,-1,,,,
1529127523,despar54,Capres Tue RT @RandenJoe: lihat iklannya Capres Wiranto di TV sudah tuwir masih sok gagah @rini_atmowiyoto @bertus_Aryadavi @SantiYustika,8/22/2013 4:56,Wiranto,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,-1,,,,
1540189296,rizkyafazrian,"2.Ulama bsa jd presiden, MegaWati membuktikan bahwa perempuan bs jd presiden, SBY membuktikan bahwa kita tdk butuh presiden. IQ 110 mengerti",2/26/2014 16:47,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
1540290558,kendari8,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres...",9/14/2013 11:15,Hatta,,,-1,,,,
1540314547,juang_modjo,RT @alejandro_law17: buzzer presiden Jokowi jalan tiap detik nih. ke bawah udah ada ratusan akun yg tweetkan berita yg sama. Msh antri ! ht,11/24/2013 18:00,Jokowi,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bumi Allah,-1,,,,
1542723197,zarryhendrik,"Hahaha... bisa bisa... RT @Understandjing: @pzarryhendrik Presiden: Jokowi, Wakil Presiden: Mahfud MD. Maybe Ahok jadi Menteri Agama-nya. :D",11/28/2013 20:16,Jokowi,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",Aprilisily,1,,,,
1543393863,devicahyaaa,RT @Bayuwelwol: Iklan djarum versi ibu lebih mengena dibanding iklan capres arb,8/14/2013 14:49,Aburizal,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Hellokitty world's,-1,,,,
1543445380,despar54,PPP galang Partai2 Islam Bersatu Lawan Capres Jokowi @Yettidewi @Khoiri_yay45 @kekenorlin @ketoprakireng @tbayupatti @PapaPras @KETUM_PERAK,8/28/2013 16:07,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,-1,,,,
1547663097,rizalmn1,"Saya jg heran, knpa'ny ibu pengen jd presiden lg pdhl kmrn sdh.. !!!RT ""@kompascom: Banyak yang Ingin Jadi Presiden, Megawati Heran",11/30/2013 8:32,Megawati,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1,,,,
1551803916,Jokowi_do2014,RT @BPrijosusilo: Tugas Presiden Jokowi adalah menghapus korupsi dan mengembalikan uang rakyat yang dicuri sejak Orde Baru sampek Orde Ndam ,8/17/2013 3:48,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Kolong Langit,1,,,,
1555683457,Atdtya,RT @bang_iippull: Pasangan Capres Wiranto dan Hari Tanoe Sudibyo duduk didepan sendiri nntn Miss World sekalian kampenye pak?,9/8/2013 14:11,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",hatimu,-1,,,,
1557851499,wibag,"RT @andrinof_a_ch: Pake metode acak apa nich? Acak-acakan??? @despar54 Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  Cc: ...",9/5/2013 23:51,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Jawa,-1,,,,
1559845578,MasWiin,"INES MONICA yah..""@despar54: Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokow @MyBesar @mbahnyakorakora @TohAlmansur @yusri_albima",9/5/2013 16:02,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",,-1,,,,
1560578044,Presiden2014com,"RT @Agussugiyono66: @Prabowo08: Prabowo tdk ngoyo jadi presiden. Prabowo hanya ingin Indonesia merdeka, Indonesia berdikari. Tdk hanya mnjd...",9/30/2013 13:49,Prabowo,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,1,,,,
1565344350,AdittyaEka_H,@AhSpeakDoang calon presiden ARB,2/13/2014 2:18,None,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",,1,,,,
1575473357,Herrreza,RT @hendiyola: Ahok aja presiden..jokowi ttp gub RT @Herrreza: Apakah saudara2 semua benar2 menginginkan Jokowi maju jadi calon presiden? #,2/3/2014 15:34,None,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",,-1,,,,
1576795289,Athleta7Satria,"Gimana mau jadi presiden ARB itu, nyebut nama negaranya aja salah.. Indonesia woy bukan Endonesia.. :/",8/5/2013 23:22,Aburizal,web,MANCHESTER UNITED FC,-1,,,,
1581963959,hm_dermawanzain,"9.@Presiden2014com @mahfud_md2014 berikut nya kita bahas calon presiden ARB,bisa kami tambahkan pak Mahfud bersih dr pelanggaran HAM.Wasalam",11/29/2013 23:20,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Majidilharam 2025,1,,,,
1586220050,ariadtyawirawan,Saatnya Ekonomi Kerakyatan & Syariah Mengambil alih! Subsidi & Bantu petani & Pertanian kuatkan UMKM mudahkan Perizinan Presiden @jokowi_do2,8/28/2013 1:54,Jokowi,web,BOYCOTT EGYPT MILITARY,1,,,,
1588976424,PastiKomentar,"RT @oktariands: Jokowi nyapres 2014 OK, tp klo 2019 Hebat. Klo utk 2014 ini bgsny, Mahfud MD Capres, Dahlan Iskan Cawapres. #Pilpres2014",9/12/2013 15:24,Dahlan,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Indonesia,1,,,,
1593522312,dinopradana,Cium tangan sama bapak mantan wakil presiden #JK kereeen....,9/7/2013 3:35,JK,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",,1,,,,
1594247726,MentionRidwanK,"RT @LoveNiey: Jokowi presd nya ""@Jimie_7: kalo @aniesbaswedan jadi presiden , @jokowi_do2 gubernurnya Jkt, @ridwankamil walikotanya bdg,sy ...",9/17/2013 14:26,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Bandung Juara,1,,,,
1597758420,merapifood,"RT @Widino: Salut buat jokowi, saat yg lain berkoar2 n berambisi jd presiden, Jokowi tenang2 aja, adem ayem wlw elektabilitasnya jauh diata",2/3/2014 7:31,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
1607150181,widiyantowd,ngumpulin uang tunai persiapan Capres Jokowi. @bangunegeri @MustofaNahra @detikcom,8/16/2013 1:06,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","61258, ID",1,,,,
1609339385,KujangSangata,"RT @IlmuGuruSejati: Iklan/Kampanye Capres ARB pun menyinggung masalah jasa Guru dg slogan ""Negara harus berterima kasih pada guru"" #IlmuGur...",9/19/2013 0:28,Aburizal,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1,,,,
1611492879,primusrlw,"jawaban yg tepat ... @VIVAnews TERPOPULER POLITIK - Ditanya Peluang Jokowi Jadi Capres, Megawati: Sabar Dulu",11/30/2013 16:02,Megawati,web,,-1,,,,
1613981250,Presiden2014com,"RT @muhith_harahap: Mgkin kalo jd presiden, jokowi br bs atasi macet :) ""@Yusrilihza_Mhd: Hujan dan Kemacetan Jakarta di Sindo hari ini htt",11/14/2013 1:25,Jokowi,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,1,,,,
1614722893,yudaprs,"iyolah haha RT @HamdyahLaila : prcoyo rek blitar PDI :D "" @yudaprs : mending dukung Megawati jadi presiden, Jokowi megang DKI aja sudah c",2/4/2014 13:51,None,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",,1,,,,
1614942947,huda1892,"Presiden jokowi,wapres bu risma. Class!! #SaveRisma",2/19/2014 16:58,None,"<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon for Android PRO</a>",,1,,,,
1618807130,DevidepPosh,Sempt terlukis dpkiran andaikn ngra Indonesia mmpunyai presiden @jokowi_do2 & wakil @RismaHarini tkoh tkoh pmimpin yg hndal ::),2/15/2014 14:01,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1,,,,
1619500798,Nurcholis10,"RT @mutoharamin: +1 ""@fadjroeL: Bungkus ""@Nurcholis10: Capres @jokowi_do2. & Cawapres @mohmahfudmd. Gimana bung @fadjroeL.""",9/9/2013 3:33,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>","Cilegon,Banten",1,,,,
1623449649,aryopurwanto92,"RT @fadjroeL: Bungkus ""@Nurcholis10: Capres @jokowi_do2. & Cawapres @mohmahfudmd. Gimana bung @fadjroeL.",9/9/2013 8:27,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>","Jakarta, Indonesia.",1,,,,
1623709858,despar54,Gun2 Heryanto: Capres Jokowi miliki Perilaku & Cara Komunikasi Terbaik! Pram Edi Terburuk @Banawa2 @satriopanilih @Yas_Pyu @IndraSetto,11/7/2013 18:31,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,1,,,,
1625409437,JokowiPres,RT @bimaanggara18: @JokowiCentre Hah? Gak malukah Golkar bikin pernyataan itu? Bahkan ical tidak pantas jadi cawapres mendapingi capres Jok...,9/14/2013 13:56,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1,,,,
1629422636,agusquare,"@farhatabbaslaw brp % ya? RT Okezone! Forum Akademisi IT: Survey Capres Jokowi 41%, Prab 12%, Mega 9%, ICAL 6%",8/28/2013 17:15,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1,,,,
1633184832,Indopolitica,"RT @hamdaniakbar16: Konvensi Golkar menjelang pilpres 2004 mencari tokoh utama sebagai capres, Wiranto pemenangnya.",8/14/2013 9:18,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Menara KADIN Jkt,1,,,,
1633610910,arsyad_amran,"@MS_9910  yg layak sbg capres @jokowi_do2   kompetiter yg layak bertanding @mohmahfudmd & @Yusrilihza_Mhd, mrk smua InsyAllah Jujur n Amanah",9/28/2013 18:09,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Jakarta,1,,,,
1637973372,kangasephambaro,Prabowo Presiden Jokowi Wapres... merdekaaaa.... moal nyoblos nu lain uing mah...,8/16/2013 14:36,Jokowi,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Bogor, Jawa Barat, Indonesia",1,,,,
1641593352,DhafaRizky_,"Najis,org gila doang yg dukung @farhatabbaslaw jdi presiden!Jokowi lbih baik",9/10/2013 10:53,Jokowi,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","CitraGrand , Cibubur",-1,,,,
1643612321,ahsan_wahid,"Kalau perlu semua instrumen Bangsa ini diperkuat RT""@temponewsroom: Nasional - Jika Jadi Presiden, Prabowo Janji .",2/22/2014 19:08,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1,,,,
1645148219,Bangbros79,Akan sempurna Indonesia jika Presiden : @Jokowi_ID Wapres : @iskan_dahlan Ketua KPK : @farhatabbaslaw hehehe cc @TrioMacan2000,11/24/2013 8:26,Jokowi,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Behind Nathania Zahwa Bilvas,1,,,,
1645840329,putriwonosobo,"jowi cerdas & cermat dlm memainkan politiknya 2014 tdk jdi capres, jokowi hnya mengejar jabatan sja tnpa kakulasi dgn bnar  jdi capres 2014",11/6/2013 12:10,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Indonesia,1,,,,
1649709013,TrioMacan2000,"Sdh dibahas dulu. Agar HT serius ..ga main2 @yugopriono: Can mau tanya sebab capres wiranto pasangan ma HT @TrioMacan2000 ??""",8/6/2013 11:40,Wiranto,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",Nowhere but everywhere,1,,,,
1653180764,adimuliapradana,#jokonies #jokonis #jokowedan #jokoswedan intinya #turuntangan . Capres jokowi.cawapres anies baswedan. Duet Maut,8/27/2013 14:07,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Yogyakarta,1,,,,
1655004936,wira_tafiarta,@Berita_Capres Prabowo Sang Jendral NKRI,2/25/2014 12:41,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
1659091603,lakistyle,"@sarahSetyaa : truss gimana donk, yg pasti saya pilih Capres jokowi di 2014, kamu ada ide lainnya ???",11/10/2013 0:37,Jokowi,web,,1,,,,
1659948364,DorotheaLyons7,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",uk,1,,,,
1661776260,hermankanedi,@SabarSitanggang cocok...prof yusril presiden prabowo wakilpres,2/17/2014 12:14,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-6.2550755, 106.868296",1,,,,
1663237340,JokowiPres,"RT @despar54: Charta Politika: Ical cuma ""underdog"" tak mampu kalahkan capres Prabowo JokoWi @krasn4y4 @masbedjo @eddies_song @Anti_Jilat @...",9/18/2013 14:20,Prabowo,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1,,,,
1668637280,Erdi_Isnanu,"Urusan capres Jokowi paling pantes om! RT @MTLovenHoney: Adik-adik, mohon maaf saya tidak favorite mention Anda tentang capres, sudah banyak",8/17/2013 3:04,Jokowi,"<a href=""http://www.writelonger.com"" rel=""nofollow"">Write Longer</a>",Tangerang,1,,,,
1668757002,esrasrg,"@christiaraindah udaah, diganti videonya tentang capres jokowi gitu. nanti kukirim dokumen sama videonya lewat email",11/11/2013 2:29,Jokowi,web,??????,1,,,,
1675362617,sutomoagus92,RT @susantowahyu809: @Mbi_Lung @despar54 @sutomoagus92 @cindaga_karta @Him_NK @wimar @pramonoanung saya setuju jika Capres Jokowi dan Wapre...,9/13/2013 1:11,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Negeri diatas awan,1,,,,
1677426403,KujangSangata,"RT @Him_NK: Listrik TETEP byar pet! @despar54: 4 Program Capres Dahlan Ekonomi Maju, SDM bermutu @ekabees @Banawa2 @Try_iii @ezakuya @iwand...",9/9/2013 6:28,Dahlan,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1,,,,
1681640358,Him_NK,TERPAKSA! Moga2 sih Jokowi capres Independen @masbedjo: bila PDIP capres Jokowi musti pilih PDIP DPR @GA17B @despar54 @herilatief @GimanaBro,8/28/2013 1:09,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jepara Indonesia,1,,,,
1681794763,IndonesiaForIN,RT @robby_sargo: calon presiden dan wakil presiden / surya paloh gandeng yusril bisa perbaiki kondisi negara ini jadi lebih baik.,9/29/2013 19:57,Paloh,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Indonesia,1,,,,
1684236902,Presiden2014com,"RT @tikasabila: Kalo presiden jokowi?""@ernestprakasa: Klo Gerindra bisa tembus 20% vote di pileg, pasti mereka majuin Prabowo-Ahok. Gimana  ",8/3/2013 6:19,Jokowi,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,1,,,,
1684752062,mrjohanefendi,Indonesia baru dengan presiden jokowi menyempurnakan reformasi indonesia,9/30/2013 0:57,Jokowi,web,Indonesia,1,,,,
1685288439,Presiden2014com,RT @ass_suryadi: Presiden Jokowi dan wapres artidjo alkautsar adalah pasangan ideal menyongsong indonesia baru dan direstui seluruh rakyat ,2/16/2014 2:20,None,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,1,,,,
1685628650,asafarosh,"bener kata Pak Habibie. saatnya 40-60 yang jadi presiden. Jokowi, Anies Baswedan, Anis Matta, siapa lagi? :)",2/5/2014 14:26,None,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",,1,,,,
1691245449,Riomsdd,Presiden Jokowi Wapres Bu Risma. Jadoss dah Indonesia,2/20/2014 15:15,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1,,,,
1691491532,IsranNoorid,"RT @ParonaSihombing: @mx_sugiharto @Ny_SiscaBintang @Presiden2014com kalo gak jd calon Presiden Jokowi mending ""GOLPUT"" krn kita cari pemim ",8/25/2013 19:08,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Kutai Timur,1,,,,
1691811835,JumpBee8,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta...",9/14/2013 11:47,Hatta,,,-1,,,,
1697365339,rahmatalkafi,RT @Jokowi_Presiden Jokowi (Joko Widodo) Pemimpinlah yang harus minta maaf kepada rakyatnya .. @TrioMacan2000,8/10/2013 15:19,Jokowi,web,"Wanua Mapatuo, Naewai Alena",-1,,,,
